N_A,N_B,cost_元,x,m,p_hat,ci_lower,ci_upper
18,5206,8.989929177634993,0,25,0.0,0.0,0.13319225276039096
18,5208,8.99328020979882,0,25,0.0,0.0,0.13319225276039096
18,5209,8.994955725880736,0,200,0.0,0.0,0.018845326668962936
18,5241,9.048572240502002,0,200,0.0,0.0,0.018845326668962936
18,5249,9.061976369157318,0,200,0.0,0.0,0.018845326668962936
18,5257,9.075380497812635,0,200,0.0,0.0,0.018845326668962936
19,2538,4.534496296375168,0,25,0.0,0.0,0.13319225276039096
19,3891,6.801469555205562,0,25,0.0,0.0,0.13319225276039096
19,4568,7.935793942661717,0,25,0.0,0.0,0.13319225276039096
19,4906,8.502118378348836,0,25,0.0,0.0,0.13319225276039096
19,5075,8.785280596192395,0,25,0.0,0.0,0.13319225276039096
19,5160,8.927699463155133,0,25,0.0,0.0,0.13319225276039096
19,5181,8.962885300875339,0,25,0.0,0.0,0.13319225276039096
19,5184,8.967911849121082,0,100,0.0,0.0,0.03699349876899627
19,5185,8.969587365202997,0,100,0.0,0.0,0.03699349876899627
19,5186,8.971262881284911,0,100,0.0,0.0,0.03699349876899627
19,5187,8.972938397366827,0,100,0.0,0.0,0.03699349876899627
19,5188,8.97461391344874,0,100,0.0,0.0,0.03699349876899627
19,5189,8.976289429530656,0,100,0.0,0.0,0.03699349876899627
19,5190,8.97796494561257,0,100,0.0,0.0,0.03699349876899627
19,5191,8.979640461694485,0,100,0.0,0.0,0.03699349876899627
19,5192,8.981315977776399,0,200,0.0,0.0,0.018845326668962936
19,5197,8.989693558185971,0,25,0.0,0.0,0.13319225276039096
19,5199,8.9930445903498,0,25,0.0,0.0,0.13319225276039096
19,5200,8.994720106431716,0,200,0.0,0.0,0.018845326668962936
19,5232,9.04833662105298,0,200,0.0,0.0,0.018845326668962936
19,5240,9.061740749708298,0,200,0.0,0.0,0.018845326668962936
19,5248,9.075144878363615,0,200,0.0,0.0,0.018845326668962936
20,2529,4.534260676926149,0,25,0.0,0.0,0.13319225276039096
20,3882,6.801233935756543,0,25,0.0,0.0,0.13319225276039096
20,4559,7.935558323212698,0,25,0.0,0.0,0.13319225276039096
20,4897,8.501882758899818,0,25,0.0,0.0,0.13319225276039096
20,5066,8.785044976743377,0,25,0.0,0.0,0.13319225276039096
20,5151,8.927463843706114,0,25,0.0,0.0,0.13319225276039096
20,5172,8.96264968142632,0,25,0.0,0.0,0.13319225276039096
20,5175,8.967676229672064,0,100,0.0,0.0,0.03699349876899627
20,5176,8.969351745753979,0,100,0.0,0.0,0.03699349876899627
20,5177,8.971027261835893,0,100,0.0,0.0,0.03699349876899627
20,5178,8.972702777917808,0,100,0.0,0.0,0.03699349876899627
20,5179,8.974378293999722,0,100,0.0,0.0,0.03699349876899627
20,5180,8.976053810081638,0,100,0.0,0.0,0.03699349876899627
20,5181,8.977729326163551,0,100,0.0,0.0,0.03699349876899627
20,5182,8.979404842245467,0,100,0.0,0.0,0.03699349876899627
20,5183,8.98108035832738,0,200,0.0,0.0,0.018845326668962936
20,5188,8.989457938736953,0,25,0.0,0.0,0.13319225276039096
20,5190,8.992808970900782,0,25,0.0,0.0,0.13319225276039096
20,5191,8.994484486982698,0,200,0.0,0.0,0.018845326668962936
20,5223,9.048101001603962,0,200,0.0,0.0,0.018845326668962936
20,5231,9.06150513025928,0,200,0.0,0.0,0.018845326668962936
20,5239,9.074909258914596,0,200,0.0,0.0,0.018845326668962936
21,2520,4.534025057477129,0,25,0.0,0.0,0.13319225276039096
21,3873,6.800998316307523,0,25,0.0,0.0,0.13319225276039096
21,4550,7.935322703763678,0,25,0.0,0.0,0.13319225276039096
21,4888,8.501647139450798,0,25,0.0,0.0,0.13319225276039096
21,5057,8.784809357294357,0,25,0.0,0.0,0.13319225276039096
21,5142,8.927228224257094,0,25,0.0,0.0,0.13319225276039096
21,5163,8.9624140619773,0,25,0.0,0.0,0.13319225276039096
21,5166,8.967440610223044,0,100,0.0,0.0,0.03699349876899627
21,5167,8.969116126304959,0,100,0.0,0.0,0.03699349876899627
21,5168,8.970791642386873,0,100,0.0,0.0,0.03699349876899627
21,5169,8.972467158468788,0,100,0.0,0.0,0.03699349876899627
21,5170,8.974142674550702,0,100,0.0,0.0,0.03699349876899627
21,5171,8.975818190632618,0,100,0.0,0.0,0.03699349876899627
21,5172,8.977493706714531,0,100,0.0,0.0,0.03699349876899627
21,5173,8.979169222796445,0,100,0.0,0.0,0.03699349876899627
21,5174,8.98084473887836,0,200,0.0,0.0,0.018845326668962936
21,5179,8.989222319287933,0,25,0.0,0.0,0.13319225276039096
21,5182,8.994248867533678,0,200,0.0,0.0,0.018845326668962936
21,5214,9.047865382154942,0,200,0.0,0.0,0.018845326668962936
21,5222,9.06126951081026,0,200,0.0,0.0,0.018845326668962936
21,5230,9.074673639465576,0,200,0.0,0.0,0.018845326668962936
22,2511,4.533789438028109,0,25,0.0,0.0,0.13319225276039096
22,3864,6.800762696858504,0,25,0.0,0.0,0.13319225276039096
22,4541,7.935087084314659,0,25,0.0,0.0,0.13319225276039096
22,4879,8.50141152000178,0,25,0.0,0.0,0.13319225276039096
22,5049,8.786249253927254,0,25,0.0,0.0,0.13319225276039096
22,5133,8.926992604808076,0,25,0.0,0.0,0.13319225276039096
22,5154,8.962178442528282,0,25,0.0,0.0,0.13319225276039096
22,5157,8.967204990774025,0,100,0.0,0.0,0.03699349876899627
22,5158,8.96888050685594,0,100,0.0,0.0,0.03699349876899627
22,5159,8.970556022937854,0,100,0.0,0.0,0.03699349876899627
22,5160,8.972231539019768,0,100,0.0,0.0,0.03699349876899627
22,5161,8.973907055101684,0,100,0.0,0.0,0.03699349876899627
22,5162,8.975582571183597,0,100,0.0,0.0,0.03699349876899627
22,5163,8.977258087265513,0,100,0.0,0.0,0.03699349876899627
22,5164,8.978933603347427,0,100,0.0,0.0,0.03699349876899627
22,5165,8.980609119429342,0,200,0.0,0.0,0.018845326668962936
22,5170,8.988986699838915,0,25,0.0,0.0,0.13319225276039096
22,5173,8.994013248084658,0,200,0.0,0.0,0.018845326668962936
22,5205,9.047629762705924,0,200,0.0,0.0,0.018845326668962936
22,5213,9.061033891361241,0,200,0.0,0.0,0.018845326668962936
22,5221,9.074438020016556,0,200,0.0,0.0,0.018845326668962936
23,2502,4.53355381857909,0,25,0.0,0.0,0.13319225276039096
23,3856,6.802202593491399,0,25,0.0,0.0,0.13319225276039096
23,4532,7.934851464865639,0,25,0.0,0.0,0.13319225276039096
23,4870,8.50117590055276,0,25,0.0,0.0,0.13319225276039096
23,5040,8.786013634478234,0,25,0.0,0.0,0.13319225276039096
23,5124,8.926756985359058,0,25,0.0,0.0,0.13319225276039096
23,5145,8.961942823079264,0,25,0.0,0.0,0.13319225276039096
23,5149,8.96864488740692,0,100,0.0,0.0,0.03699349876899627
23,5150,8.970320403488836,0,100,0.0,0.0,0.03699349876899627
23,5151,8.97199591957075,0,100,0.0,0.0,0.03699349876899627
23,5152,8.973671435652665,0,100,0.0,0.0,0.03699349876899627
23,5153,8.97534695173458,0,100,0.0,0.0,0.03699349876899627
23,5154,8.977022467816495,0,100,0.0,0.0,0.03699349876899627
23,5155,8.978697983898408,0,100,0.0,0.0,0.03699349876899627
23,5156,8.980373499980324,0,100,0.0,0.0,0.03699349876899627
23,5157,8.982049016062238,0,200,0.0,0.0,0.018845326668962936
23,5161,8.988751080389896,0,25,0.0,0.0,0.13319225276039096
23,5164,8.99377762863564,0,25,0.0,0.0,0.13319225276039096
23,5165,8.995453144717555,0,200,0.0,0.0,0.018845326668962936
23,5197,9.04906965933882,0,200,0.0,0.0,0.018845326668962936
23,5205,9.062473787994136,0,200,0.0,0.0,0.018845326668962936
23,5213,9.075877916649453,0,200,0.0,0.0,0.018845326668962936
24,2493,4.533318199130072,0,25,0.0,0.0,0.13319225276039096
24,3847,6.801966974042381,0,25,0.0,0.0,0.13319225276039096
24,4523,7.934615845416621,0,25,0.0,0.0,0.13319225276039096
24,4862,8.502615797185655,0,25,0.0,0.0,0.13319225276039096
24,5031,8.785778015029214,0,25,0.0,0.0,0.13319225276039096
24,5115,8.926521365910038,0,25,0.0,0.0,0.13319225276039096
24,5137,8.963382719712158,0,25,0.0,0.0,0.13319225276039096
24,5140,8.9684092679579,0,100,0.0,0.0,0.03699349876899627
24,5141,8.970084784039816,0,100,0.0,0.0,0.03699349876899627
24,5142,8.97176030012173,0,100,0.0,0.0,0.03699349876899627
24,5143,8.973435816203645,0,100,0.0,0.0,0.03699349876899627
24,5144,8.97511133228556,0,100,0.0,0.0,0.03699349876899627
24,5145,8.976786848367475,0,100,0.0,0.0,0.03699349876899627
24,5146,8.978462364449388,0,100,0.0,0.0,0.03699349876899627
24,5147,8.980137880531304,0,100,0.0,0.0,0.03699349876899627
24,5148,8.981813396613218,0,200,0.0,0.0,0.018845326668962936
24,5152,8.988515460940876,0,25,0.0,0.0,0.13319225276039096
24,5155,8.99354200918662,0,25,0.0,0.0,0.13319225276039096
24,5156,8.995217525268535,0,200,0.0,0.0,0.018845326668962936
24,5188,9.0488340398898,0,200,0.0,0.0,0.018845326668962936
24,5196,9.062238168545116,0,200,0.0,0.0,0.018845326668962936
24,5204,9.075642297200433,0,200,0.0,0.0,0.018845326668962936
25,2485,4.5347580957629665,0,25,0.0,0.0,0.13319225276039096
25,3838,6.801731354593361,0,25,0.0,0.0,0.13319225276039096
25,4514,7.934380225967601,0,25,0.0,0.0,0.13319225276039096
25,4853,8.502380177736637,0,25,0.0,0.0,0.13319225276039096
25,5022,8.785542395580196,0,25,0.0,0.0,0.13319225276039096
25,5107,8.927961262542933,0,25,0.0,0.0,0.13319225276039096
25,5128,8.96314710026314,0,25,0.0,0.0,0.13319225276039096
25,5131,8.968173648508882,0,100,0.0,0.0,0.03699349876899627
25,5132,8.969849164590798,0,100,0.0,0.0,0.03699349876899627
25,5133,8.971524680672712,0,100,0.0,0.0,0.03699349876899627
25,5134,8.973200196754627,0,100,0.0,0.0,0.03699349876899627
25,5135,8.97487571283654,0,100,0.0,0.0,0.03699349876899627
25,5136,8.976551228918455,0,100,0.0,0.0,0.03699349876899627
25,5137,8.97822674500037,0,100,0.0,0.0,0.03699349876899627
25,5138,8.979902261082284,0,100,0.0,0.0,0.03699349876899627
25,5139,8.9815777771642,0,200,0.0,0.0,0.018845326668962936
25,5144,8.989955357573772,0,25,0.0,0.0,0.13319225276039096
25,5146,8.9933063897376,0,25,0.0,0.0,0.13319225276039096
25,5147,8.994981905819516,0,200,0.0,0.0,0.018845326668962936
25,5179,9.048598420440781,0,200,0.0,0.0,0.018845326668962936
25,5187,9.062002549096098,0,200,0.0,0.0,0.018845326668962936
25,5195,9.075406677751415,0,200,0.0,0.0,0.018845326668962936
26,2476,4.534522476313947,0,25,0.0,0.0,0.13319225276039096
26,3829,6.801495735144342,0,25,0.0,0.0,0.13319225276039096
26,4506,7.9358201226004965,0,25,0.0,0.0,0.13319225276039096
26,4844,8.502144558287617,0,25,0.0,0.0,0.13319225276039096
26,5013,8.785306776131176,0,25,0.0,0.0,0.13319225276039096
26,5098,8.927725643093913,0,25,0.0,0.0,0.13319225276039096
26,5119,8.96291148081412,0,25,0.0,0.0,0.13319225276039096
26,5122,8.967938029059862,0,100,0.0,0.0,0.03699349876899627
26,5123,8.969613545141778,0,100,0.0,0.0,0.03699349876899627
26,5124,8.971289061223692,0,100,0.0,0.0,0.03699349876899627
26,5125,8.972964577305605,0,100,0.0,0.0,0.03699349876899627
26,5126,8.97464009338752,0,100,0.0,0.0,0.03699349876899627
26,5127,8.976315609469435,0,100,0.0,0.0,0.03699349876899627
26,5128,8.97799112555135,0,100,0.0,0.0,0.03699349876899627
26,5129,8.979666641633264,0,100,0.0,0.0,0.03699349876899627
26,5130,8.98134215771518,0,200,0.0,0.0,0.018845326668962936
26,5135,8.989719738124752,0,25,0.0,0.0,0.13319225276039096
26,5137,8.99307077028858,0,25,0.0,0.0,0.13319225276039096
26,5138,8.994746286370495,0,200,0.0,0.0,0.018845326668962936
26,5170,9.048362800991761,0,200,0.0,0.0,0.018845326668962936
26,5178,9.061766929647078,0,200,0.0,0.0,0.018845326668962936
26,5186,9.075171058302393,0,200,0.0,0.0,0.018845326668962936
27,2467,4.534286856864928,0,25,0.0,0.0,0.13319225276039096
27,3820,6.801260115695323,0,25,0.0,0.0,0.13319225276039096
27,4497,7.935584503151477,0,25,0.0,0.0,0.13319225276039096
27,4835,8.501908938838596,0,25,0.0,0.0,0.13319225276039096
27,5004,8.785071156682157,0,25,0.0,0.0,0.13319225276039096
27,5089,8.927490023644895,0,25,0.0,0.0,0.13319225276039096
27,5110,8.962675861365101,0,25,0.0,0.0,0.13319225276039096
27,5113,8.967702409610844,0,100,0.0,0.0,0.03699349876899627
27,5114,8.969377925692758,0,100,0.0,0.0,0.03699349876899627
27,5115,8.971053441774673,0,100,0.0,0.0,0.03699349876899627
27,5116,8.972728957856587,0,100,0.0,0.0,0.03699349876899627
27,5117,8.974404473938502,0,100,0.0,0.0,0.03699349876899627
27,5118,8.976079990020416,0,100,0.0,0.0,0.03699349876899627
27,5119,8.977755506102332,0,100,0.0,0.0,0.03699349876899627
27,5120,8.979431022184245,0,100,0.0,0.0,0.03699349876899627
27,5121,8.981106538266161,0,200,0.0,0.0,0.018845326668962936
27,5126,8.989484118675733,0,25,0.0,0.0,0.13319225276039096
27,5128,8.992835150839563,0,25,0.0,0.0,0.13319225276039096
27,5129,8.994510666921476,0,200,0.0,0.0,0.018845326668962936
27,5161,9.048127181542743,0,200,0.0,0.0,0.018845326668962936
27,5169,9.06153131019806,0,200,0.0,0.0,0.018845326668962936
27,5177,9.074935438853375,0,200,0.0,0.0,0.018845326668962936
28,2458,4.534051237415909,0,25,0.0,0.0,0.13319225276039096
28,3811,6.801024496246304,0,25,0.0,0.0,0.13319225276039096
28,4488,7.935348883702458,0,25,0.0,0.0,0.13319225276039096
28,4826,8.501673319389578,0,25,0.0,0.0,0.13319225276039096
28,4995,8.784835537233139,0,25,0.0,0.0,0.13319225276039096
28,5080,8.927254404195876,0,25,0.0,0.0,0.13319225276039096
28,5101,8.962440241916081,0,25,0.0,0.0,0.13319225276039096
28,5104,8.967466790161826,0,100,0.0,0.0,0.03699349876899627
28,5105,8.96914230624374,0,100,0.0,0.0,0.03699349876899627
28,5106,8.970817822325655,0,100,0.0,0.0,0.03699349876899627
28,5107,8.972493338407569,0,100,0.0,0.0,0.03699349876899627
28,5108,8.974168854489484,0,100,0.0,0.0,0.03699349876899627
28,5109,8.975844370571398,0,100,0.0,0.0,0.03699349876899627
28,5110,8.977519886653313,0,100,0.0,0.0,0.03699349876899627
28,5111,8.979195402735227,0,100,0.0,0.0,0.03699349876899627
28,5112,8.980870918817141,0,200,0.0,0.0,0.018845326668962936
28,5117,8.989248499226715,0,25,0.0,0.0,0.13319225276039096
28,5120,8.994275047472458,0,200,0.0,0.0,0.018845326668962936
28,5152,9.047891562093724,0,200,0.0,0.0,0.018845326668962936
28,5160,9.06129569074904,0,200,0.0,0.0,0.018845326668962936
28,5168,9.074699819404357,0,200,0.0,0.0,0.018845326668962936
29,2449,4.533815617966889,0,25,0.0,0.0,0.13319225276039096
29,3802,6.8007888767972835,0,25,0.0,0.0,0.13319225276039096
29,4479,7.935113264253438,0,25,0.0,0.0,0.13319225276039096
29,4817,8.501437699940558,0,25,0.0,0.0,0.13319225276039096
29,4986,8.784599917784119,0,25,0.0,0.0,0.13319225276039096
29,5071,8.927018784746856,0,25,0.0,0.0,0.13319225276039096
29,5092,8.96220462246706,0,25,0.0,0.0,0.13319225276039096
29,5095,8.967231170712806,0,100,0.0,0.0,0.03699349876899627
29,5096,8.96890668679472,0,100,0.0,0.0,0.03699349876899627
29,5097,8.970582202876635,0,100,0.0,0.0,0.03699349876899627
29,5098,8.972257718958549,0,100,0.0,0.0,0.03699349876899627
29,5099,8.973933235040462,0,100,0.0,0.0,0.03699349876899627
29,5100,8.975608751122378,0,100,0.0,0.0,0.03699349876899627
29,5101,8.977284267204292,0,100,0.0,0.0,0.03699349876899627
29,5102,8.978959783286207,0,100,0.0,0.0,0.03699349876899627
29,5103,8.98063529936812,0,200,0.0,0.0,0.018845326668962936
29,5108,8.989012879777695,0,25,0.0,0.0,0.13319225276039096
29,5111,8.994039428023438,0,200,0.0,0.0,0.018845326668962936
29,5143,9.047655942644704,0,200,0.0,0.0,0.018845326668962936
29,5151,9.06106007130002,0,200,0.0,0.0,0.018845326668962936
29,5159,9.074464199955337,0,200,0.0,0.0,0.018845326668962936
30,2440,4.533579998517871,0,25,0.0,0.0,0.13319225276039096
30,3794,6.80222877343018,0,25,0.0,0.0,0.13319225276039096
30,4470,7.93487764480442,0,25,0.0,0.0,0.13319225276039096
30,4808,8.50120208049154,0,25,0.0,0.0,0.13319225276039096
30,4978,8.786039814417014,0,25,0.0,0.0,0.13319225276039096
30,5062,8.926783165297838,0,25,0.0,0.0,0.13319225276039096
30,5083,8.961969003018043,0,25,0.0,0.0,0.13319225276039096
30,5087,8.968671067345701,0,100,0.0,0.0,0.03699349876899627
30,5088,8.970346583427615,0,100,0.0,0.0,0.03699349876899627
30,5089,8.97202209950953,0,100,0.0,0.0,0.03699349876899627
30,5090,8.973697615591444,0,100,0.0,0.0,0.03699349876899627
30,5091,8.97537313167336,0,100,0.0,0.0,0.03699349876899627
30,5092,8.977048647755273,0,100,0.0,0.0,0.03699349876899627
30,5093,8.978724163837189,0,100,0.0,0.0,0.03699349876899627
30,5094,8.980399679919103,0,100,0.0,0.0,0.03699349876899627
30,5095,8.982075196001018,0,200,0.0,0.0,0.018845326668962936
30,5099,8.988777260328675,0,25,0.0,0.0,0.13319225276039096
30,5102,8.99380380857442,0,25,0.0,0.0,0.13319225276039096
30,5103,8.995479324656333,0,200,0.0,0.0,0.018845326668962936
30,5135,9.0490958392776,0,200,0.0,0.0,0.018845326668962936
30,5143,9.062499967932917,0,200,0.0,0.0,0.018845326668962936
30,5151,9.075904096588232,0,200,0.0,0.0,0.018845326668962936
31,2431,4.5333443790688515,0,25,0.0,0.0,0.13319225276039096
31,3785,6.801993153981161,0,25,0.0,0.0,0.13319225276039096
31,4461,7.934642025355401,0,25,0.0,0.0,0.13319225276039096
31,4800,8.502641977124433,0,25,0.0,0.0,0.13319225276039096
31,4969,8.785804194967994,0,25,0.0,0.0,0.13319225276039096
31,5053,8.926547545848816,0,25,0.0,0.0,0.13319225276039096
31,5075,8.963408899650936,0,25,0.0,0.0,0.13319225276039096
31,5078,8.968435447896681,0,100,0.0,0.0,0.03699349876899627
31,5079,8.970110963978595,0,100,0.0,0.0,0.03699349876899627
31,5080,8.97178648006051,0,100,0.0,0.0,0.03699349876899627
31,5081,8.973461996142424,0,100,0.0,0.0,0.03699349876899627
31,5082,8.97513751222434,0,100,0.0,0.0,0.03699349876899627
31,5083,8.976813028306253,0,100,0.0,0.0,0.03699349876899627
31,5084,8.978488544388169,0,100,0.0,0.0,0.03699349876899627
31,5085,8.980164060470083,0,100,0.0,0.0,0.03699349876899627
31,5086,8.981839576551998,0,200,0.0,0.0,0.018845326668962936
31,5090,8.988541640879655,0,25,0.0,0.0,0.13319225276039096
31,5093,8.9935681891254,0,25,0.0,0.0,0.13319225276039096
31,5094,8.995243705207313,0,200,0.0,0.0,0.018845326668962936
31,5126,9.04886021982858,0,200,0.0,0.0,0.018845326668962936
31,5134,9.062264348483897,0,200,0.0,0.0,0.018845326668962936
31,5142,9.075668477139212,0,200,0.0,0.0,0.018845326668962936
32,2423,4.534784275701746,0,25,0.0,0.0,0.13319225276039096
32,3776,6.801757534532141,0,25,0.0,0.0,0.13319225276039096
32,4452,7.9344064059063815,0,25,0.0,0.0,0.13319225276039096
32,4791,8.502406357675415,0,25,0.0,0.0,0.13319225276039096
32,4960,8.785568575518976,0,25,0.0,0.0,0.13319225276039096
32,5044,8.926311926399798,0,25,0.0,0.0,0.13319225276039096
32,5066,8.963173280201918,0,25,0.0,0.0,0.13319225276039096
32,5069,8.968199828447663,0,100,0.0,0.0,0.03699349876899627
32,5070,8.969875344529576,0,100,0.0,0.0,0.03699349876899627
32,5071,8.971550860611492,0,100,0.0,0.0,0.03699349876899627
32,5072,8.973226376693406,0,100,0.0,0.0,0.03699349876899627
32,5073,8.974901892775321,0,100,0.0,0.0,0.03699349876899627
32,5074,8.976577408857235,0,100,0.0,0.0,0.03699349876899627
32,5075,8.978252924939149,0,100,0.0,0.0,0.03699349876899627
32,5076,8.979928441021064,0,100,0.0,0.0,0.03699349876899627
32,5077,8.981603957102978,0,200,0.0,0.0,0.018845326668962936
32,5082,8.989981537512552,0,25,0.0,0.0,0.13319225276039096
32,5084,8.993332569676381,0,25,0.0,0.0,0.13319225276039096
32,5085,8.995008085758295,0,200,0.0,0.0,0.018845326668962936
32,5117,9.048624600379561,0,200,0.0,0.0,0.018845326668962936
32,5125,9.062028729034877,0,200,0.0,0.0,0.018845326668962936
32,5133,9.075432857690194,0,200,0.0,0.0,0.018845326668962936
33,2414,4.534548656252727,0,25,0.0,0.0,0.13319225276039096
33,3767,6.801521915083121,0,25,0.0,0.0,0.13319225276039096
33,4444,7.935846302539276,0,25,0.0,0.0,0.13319225276039096
33,4782,8.502170738226397,0,25,0.0,0.0,0.13319225276039096
33,4951,8.785332956069958,0,25,0.0,0.0,0.13319225276039096
33,5036,8.927751823032695,0,25,0.0,0.0,0.13319225276039096
33,5057,8.9629376607529,0,25,0.0,0.0,0.13319225276039096
33,5060,8.967964208998644,0,100,0.0,0.0,0.03699349876899627
33,5061,8.969639725080558,0,100,0.0,0.0,0.03699349876899627
33,5062,8.971315241162474,0,100,0.0,0.0,0.03699349876899627
33,5063,8.972990757244387,0,100,0.0,0.0,0.03699349876899627
33,5064,8.974666273326301,0,100,0.0,0.0,0.03699349876899627
33,5065,8.976341789408217,0,100,0.0,0.0,0.03699349876899627
33,5066,8.97801730549013,0,100,0.0,0.0,0.03699349876899627
33,5067,8.979692821572046,0,100,0.0,0.0,0.03699349876899627
33,5068,8.98136833765396,0,200,0.0,0.0,0.018845326668962936
33,5073,8.989745918063534,0,25,0.0,0.0,0.13319225276039096
33,5075,8.993096950227361,0,25,0.0,0.0,0.13319225276039096
33,5076,8.994772466309277,0,200,0.0,0.0,0.018845326668962936
33,5108,9.048388980930543,0,200,0.0,0.0,0.018845326668962936
33,5116,9.061793109585858,0,200,0.0,0.0,0.018845326668962936
33,5124,9.075197238241175,0,200,0.0,0.0,0.018845326668962936
34,2405,4.534313036803708,0,25,0.0,0.0,0.13319225276039096
34,3758,6.801286295634102,0,25,0.0,0.0,0.13319225276039096
34,4435,7.935610683090257,0,25,0.0,0.0,0.13319225276039096
34,4773,8.501935118777377,0,25,0.0,0.0,0.13319225276039096
34,4942,8.785097336620936,0,25,0.0,0.0,0.13319225276039096
34,5027,8.927516203583673,0,25,0.0,0.0,0.13319225276039096
34,5048,8.96270204130388,0,25,0.0,0.0,0.13319225276039096
34,5051,8.967728589549623,0,100,0.0,0.0,0.03699349876899627
34,5052,8.969404105631538,0,100,0.0,0.0,0.03699349876899627
34,5053,8.971079621713452,0,100,0.0,0.0,0.03699349876899627
34,5054,8.972755137795367,0,100,0.0,0.0,0.03699349876899627
34,5055,8.974430653877281,0,100,0.0,0.0,0.03699349876899627
34,5056,8.976106169959197,0,100,0.0,0.0,0.03699349876899627
34,5057,8.97778168604111,0,100,0.0,0.0,0.03699349876899627
34,5058,8.979457202123026,0,100,0.0,0.0,0.03699349876899627
34,5059,8.98113271820494,0,200,0.0,0.0,0.018845326668962936
34,5064,8.989510298614512,0,25,0.0,0.0,0.13319225276039096
34,5066,8.992861330778341,0,25,0.0,0.0,0.13319225276039096
34,5067,8.994536846860257,0,200,0.0,0.0,0.018845326668962936
34,5099,9.048153361481521,0,200,0.0,0.0,0.018845326668962936
